gene_short_name,Y(1),Y(2),Y(3),AL 15 (1),AL 15 (2),AL 15 (2),DR 15 (1),DR 15 (2),DR 15 (3),ALtoDR(1),ALtoDR(2),ALtoDR(3),DRtoAL(1),DRtoAL(2),DRtoAL(3)
AC169674.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC168073.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC139378.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC192710.1,0,0,0,0,0,0,0.00125074,0,0,0,0,0.00671752,0,0,0.000919745
AC231620.2,0,0,0,0,0,0,0,0,0.00581579,0,0,0,0,0,0
AC073553.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC098876.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC124576.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r35,0,0,0.00871903,0,0,0,0.00236996,0,0,0,0,0,0,0.0178898,0
AC159094.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC241392.2,5.58918,5.07442,4.5589,5.44931,6.96647,4.81313,4.59547,5.81511,3.28495,7.55546,8.67678,12.6469,7.90985,11.1478,9.47547
AC154516.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC162391.1,1.44783,0.676468,1.19254,0.900098,0.865563,0.774277,0.807376,0.972539,1.19172,2.33049,2.43824,1.49658,2.48059,1.71938,2.29965
Olfr1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930474N05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC141881.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073590.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC164629.2,0,0,0,0,0,0,0,0,0,0.0280886,0,0,0,0,0
Olfr890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC162906.3,0,0,0,0,0.410371,0,0.2101,0.309249,0,1.25453,0,0,0,0,1.58701
AL606907.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC164438.2,0,0,0,0,0,0,0,0,0,1142.75,1655.38,1026.78,1423.16,1202.59,2595.78
Gm3616,0,0,0,0,0,0,0.000257401,0,0,0,0,0,0,0,0
Gm3984,0,0,0,0,0.00188459,0,0,0,0,0,0,0,0,0,0.00469627
AC126694.1,0,0,0,0,0,0,0,0,0,3959.69,5770.51,2878.22,3976.95,3926.27,4849.16
Gm10594,0.00158523,0.00962392,0,0,0.052503,0.0283622,0.0411264,0,0,0.139948,0.0665432,0.0423662,0.0188127,0.24091,0.0367919
Trav7d-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC196041.1,0,0,0,0,0,0,0,0,0,0.00660559,0,0,0,0.00513526,0
AC220984.1,0,0.00445079,0,0,0,0,0,0,0,0,0.00236221,0,0,0,0
AC073553.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC155333.4,0,0,0,0,0.434497,0.415516,0.880352,0,0.35376,0.382037,1.56226,0,0.659446,0,0
AL772324.1,90.4446,85.9113,34.1384,43.8458,41.8422,33.4035,39.3896,6.86502,43.8562,4003.01,5344.35,2930.02,5302.98,4640.91,4803.38
Olfr885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC164546.1,0.864196,7.00497,2.44138,1.45917,0,0.872702,1.86504,1.67621,0,0.0245291,2.24219,29.8294,9.26851,16.012,0.832675
CU928961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259854,0
Olfr895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL669902.3,0,19.2964,0,0,12.4616,9.15543,0,20.1397,22.2533,66.3299,0,0,16.8335,0,32.5428
Vmn2r-ps131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC169674.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC168073.45,0,0,0,0,0,0,0,0,0,1188.79,610.48,0,0,0,0
AC125186.2,0,0,0,0,0,0,0,0,138.654,0,0,1107.55,0,0,0
CT030661.1,1.59053,1.61869,1.82309,1.57093,2.04911,1.42212,0.852293,0.995927,1.0873,1.59121,1.65364,1.19926,1.75641,1.8534,2.49186
AC154667.1,0.0688295,1.04441,0.104457,0,0.0824116,0,0,0,0,0.278986,0,82.6169,0,208.307,194.91
AC158600.4,0.0179253,0.0211865,0.0225298,0.00177485,0.00114393,0.00111803,0.000179563,0.000989949,0.000932223,0.00245555,0.00664555,0.00809185,0.0113617,0.0133828,0.0142482
Olfr1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6646,0.000157622,0.0731394,0.256365,0.145977,0.0998491,0.127632,0.0979519,0.0471051,0.115933,0.0717868,0.041349,0.0321173,0.037023,0.000894404,0.0607944
AC239834.2,6.54774,4.79284,6.10199,4.15133,3.34453,3.82304,4.92239,6.0522,5.61331,9.18618,6.89071,3.38367,6.383,6.93706,9.47505
Gm4897,0,0,0,0,0.00189421,0,0,0,0,0,0,0,0,0,0.00475378
Vmn2r-ps20,0.208525,0,0,0.229466,0,0.179199,0,0,0,0.473598,0,0.340512,0,0,0
AC122327.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taar8a,0.00764643,0,0,0,0,0.0254472,0,0,0,0,0,0,0,0,0
AC142214.2,0,0,0,0,0.0273716,0,0,0,0,0,0,0,0,0,0
AC156936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dcpp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC168073.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC117831.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0215167,0,0
AC154271.1,0.274798,0.799688,0.386689,0.00121529,0.683641,0.379863,0.403426,0.197839,0.0010173,3.08296,2.62422,4.11152,2.41583,3.81178,3.39417
Gm2877,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-06,1.61E-05
AC134908.2,0.3942,0.520931,2.605,0.715797,1.85645,4.29051,3.56964,0,0.956215,2254.12,2797.19,1584.8,2168.92,1893.09,2645.12
AC160473.5,0,0,0,0,0,0,0.378823,0,0,0.510921,0,0,0,0,0
Gm8320,0,0,0,0.00372358,0,0,0,0,0,0,0,0,0,0,0
AC171272.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14675,0,0,0,0,0,0,0,0,0,0,0,0.00821984,0,0.0177797,0
Gm10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073563.5,0,0,0,0,0.991104,0,1.85241,0.60348,0.667336,0.354294,1.22919,0,0.750244,0.779995,1.65919
AC163691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC171501.2,0.248521,0,0,0,1.57883,0.210509,0.224044,0,0.358566,0,0,0,0.552214,0,0
AC221015.37,4.26569,0,0,0,0,0,0,0,0,6234.88,610.48,105.821,556.931,1193.3,0
AC155246.1,5.82862,7.69147,5.67483,4.66878,4.32695,5.94301,6.43121,5.16239,4.76624,6.84151,5.44,12.9631,3.018,4.11896,6.69737
AC090887.7,0,0,0,0,0.436582,0,0,0,0,0.772296,0.406608,0,0,0.814952,0
Olfr488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC160990.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC145553.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC151532.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9603,0,0,0,0,0.00409216,0,0,0,0,0,0,0,0,0,0
AC233741.2,0,0,0,0,0,0,0.387608,0,0,0,0,0,0,0,0
Cdkn2d,2.32092,2.0731,1.47564,1.63282,2.02599,1.91504,1.40041,1.83187,1.48269,1.84051,0.469526,0.417164,0.694805,0.563844,0.656037
CT030686.1,0,0,0,0,0,0,0,0,0,172170,0,8507.37,0,0,24410.5
AC130279.1,0.000173311,2.43E-05,0,0,0.000484759,0.00428426,0.00860062,4.16E-05,0.000438614,0.319466,0.246744,0.224641,0,0.336547,0.162903
AC172750.17,4.26569,0,0,0,0,0,0,0,0,5330.12,610.48,923.842,556.931,1193.3,0
Gm12453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC126250.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC149065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501293,0
AC167016.1,0,0,0,0,0,0,0,0,0,0,0,53.504,0,0,0
Gm3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC090563.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm12615,0,0,0,0,0,0,0.0171698,0,0,0,0,0,0,0,0
Gm13696,0.00260298,6.26E-05,0,0,0.00229802,9.98E-05,0,3.56E-05,0.000125379,0.00662086,0.00242245,0.00241731,0.0105466,0.00200808,0.00403055
Olfr1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC115970.1,0,0,0,0,0,0,0,0,0,0,0.762069,0,0.698895,0,0
Olfr706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10409,0,0,0.015516,0,0.0153733,0,0.00272481,0,0.000285197,0.00193553,0,0.00167471,0.0012126,0.000878567,0.0131916
AC210752.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC120404.3,0,0,0.53753,0,1.15004,0.215523,0,0,1.43486,0,0,0.201383,0,0,0
AC191864.2,0,0,0,0,0,0,0,0,0,0,0,0.00177302,0,0,0
AL772216.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC114588.1,0.826813,0.478745,0.605653,0.614165,0.784044,0.67283,0.594316,0.667846,0.385538,2.24884,2.79299,1.47908,2.81171,2.66889,2.68808
AC114613.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC125181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC169674.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC090887.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476104,0
AC073561.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmu-mir-297a-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL591496.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC221015.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.61,0
AC145598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC163653.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR974586.4,0,0.377232,0,1.09759,1.13318,0.277524,0.294611,0.42756,0.537875,0,0,0,0.499193,0,0
Gm17145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC231653.2,0,0.00434921,0,0,0,0,0,0,0,0,0.00219771,0.00179056,0,0,0
AC134455.2,0,0,14.4769,0,0,0,7.19568,0,0,7.99978,2.28469,6.89227,0,0,0
AC214005.2,0,0,0,0,0,0,0.00129541,0,0,0,0.00233407,0.00194528,0,0,0
AL772216.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC164094.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122918.1,0,0,0.71307,0,0.453934,0,0,0,0,0,0,0,0,0,0
Olfr628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6919,0.257976,0,0,0,0.113368,0,0,0,0,0,0,0,0,0,0
AC131780.2,3.3828,66.8984,17.5037,12.0294,68.6274,57.6512,43.3394,0.819987,309.792,241.507,155.598,177.212,493.238,334.033,442.918
AC163691.2,0,0,0,0,0,0,0.0178629,0,0.0278981,0,0,0,0,0,0
Gm13137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC132439.1,0,0,0,0,0,0,0,0,0,0,0,53.5046,0,0,0
AC226194.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX649624.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC140240.1,0,0.0645675,0,0.0205913,0,0.0162892,0.0338573,0,0.0265457,0.034979,0.105767,0.109521,0,0.126137,0.132895
AC134601.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11758,0,0,0,0,0,0,0,0,0,0,0.0250073,0,0,0,0
AC188458.5,0,0,0,0.439454,0,0,0,0,0,0,0,0,0,0,0
AC236684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271917,0
AC144854.2,0,0,0,0,0,0,0,0,0,0,0,0.00126736,0,0,0
AC140194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC118603.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC192616.1,0,0,0.114395,0.0316511,3.97E-05,3.06E-05,0,0,0,0.00253749,0.0011623,8.27E-05,7.37E-05,0.00118065,0.000230766
CT025616.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC182580.1,0,0,0,0,0,0,0,0,0,0,0.014847,0.0235949,0.00944375,0.00716149,0.00745939
Gm7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2863,0,0,0,0,0,0,0,0,0.00230633,0,0,0.0167514,0.00360521,0,0
AC188458.6,0,0.298475,0,0,0,0,0,0,0,0,0,0,0,0,0
AC175663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC113287.1,3.87809,3.25043,2.55399,3.40927,3.53355,2.65807,2.55899,2.22512,2.74224,0.357844,0.703148,0.0604211,1.21824,0.624845,1.41301
AC214151.1,0,0,0,0,0,0,0,0,0.0139376,0,0,0,0,0,0
AC153547.1,62.6097,54.3787,68.0241,62.878,66.8644,66.7859,46.8489,61.5,45.4805,24.1368,24.333,9.53563,24.9351,28.0546,20.34
AC113490.2,0,0,0,0,0,0,0,0,0,0,313.612,0,0,0,0
AC188303.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891054
Gm16367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390689
AC161872.5,0,0,0,0,0,0,0,0,0,0,0,0,2.00859,0,0
AC183416.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10097,0.0486463,0.0724203,0.0690376,0.137577,0.175448,0.138844,0.0145674,0.0865227,0.0452383,0.0509434,0,0.103084,0,0.0571958,0.0197369
Olfr1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC239834.3,0,0,0,0,0,0,0.00126268,0,0,0,0,0,0,0,0
AC122767.1,0,0,0.00116998,0,0,0,0,0,0,0,0,0,0,0,0
AC239604.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC158997.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC159715.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC125005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL731774.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC168073.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073553.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy2a2,0.0069131,3.05E-06,3.37E-05,0.0365606,1.1099,0,0.00612492,0.00909438,2.27E-06,0.209011,0.131523,0.0219995,0.468288,5.71514,8.82E-06
AC122296.1,0,0,0,0,0,0,199.665,0,0,0,0,0,0,0,0
1700012L04Rik,0.171265,0.759159,1.06417,0.134806,0.631414,0.345419,0.694719,0.341035,0.354358,0,0,0.00799019,0.109216,0.161806,0.224377
AC183526.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC153874.5,0,0,0,0,0.0417944,0,0,0,0,0,0,0,0,0,0
Gm2956,0.0048194,0,0.00149969,0.00684537,0.114773,0,0.00258318,0.00196472,0,0.0119343,0,0.00544031,0.00817477,0.00100157,0
AC147368.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oog1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC163348.1,0,0,0,0,0.412461,0.13389,0.285014,0.416309,0,0.466973,0.272103,0,0,0,0.364439
AC102432.1,0,0.226306,0,0,0.314186,0.267185,0.0932455,0,0,0,0,0,0.0197605,0.163668,0
Gm17121,0,0,0.406294,0.0158082,0.167893,0.302158,0.0260766,0.0865008,0.486629,0.000500181,0,0.000261442,0.000244631,0.00060627,0.000332682
AC171501.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bcl2a1d,0.17709,0.491648,0.475413,2.01125,1.33987,1.6113,0.910209,0.355818,1.17481,0.054478,0.234565,0.211352,0.333158,0.757749,0.243807
Gm13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL772216.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr611,0,0,0,0,0,0,0,0,0,0.216785,0,0,0,0,0
AC102463.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC167229.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL772216.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL672021.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX001010.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm13272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15801,0.619398,0,0,0.565952,0.369415,0,0,0,0.551688,0.0890258,0,0.184399,0,0,0.0222707
Vmn2r54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC158672.4,0,0,0,0,0.27965,0,0.284521,0,0,0,0,0,0,0,0
AC168073.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10591,0.353198,0.0937927,0.11259,0.0658565,0.0481673,0.125349,0.254107,0.177163,0.0831268,0.0124892,0.155763,0.0606119,0.0392123,0,1.34E-05
AC131065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC124686.1,0,0,11.5977,0,0,3.11286,0,0,0,113.638,106.386,46.7906,0.266755,227.729,136.515
AC141881.45,11.955,0,0,0,0,16.8683,0,0,0,0,0,4.61803,0,62.3275,101.703
AC166823.2,0,0,0,0,0,0,0,0,0,0,0,0,0.448963,0,0
Gm8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL772216.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7694,2.4613,2.70959,0.928449,2.19362,2.2801,1.25852,1.84638,1.92753,1.33625,1.00244,1.23268,1.10472,0.684364,0.687905,0.423448
AC221015.39,0,0,0,0,0,0,0,0,0,5981.57,610.48,98.7662,0,310.366,0
AC171272.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4980,1.84915,1.70955,1.97836,1.23483,1.88086,2.07838,4.7769,4.25021,2.40431,2.07001,1.71634,2.42885,1.40179,1.64419,2.40482
AC115763.1,0.00352102,0.0460974,0.0600457,0,0,0,0.0363787,0,0.114329,0,1.33E-05,0.00128942,1.83E-05,8.07E-06,0.137706
AC240277.2,0,0,0,0,0,0,0,0,0.0137679,0,0,0,0,0,0
AC164155.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC153895.1,0.0364912,0.117842,0.156568,0.299715,0.320193,0.123448,0.457929,0.243457,0.201686,0.0552699,0,0.0169771,0,0.0430104,0
Gm6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992066,0
Gm2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615031,0.00483591
AC161872.6,0.257873,0,0.771111,0,0.761301,0,0.226085,0,0,0,0,0,0.225017,0,0
AC091522.1,0,0,50.2993,35.1431,0,0,0,0,0,0,3829.41,0,0,0,0
AC148327.1,35.729,47.1697,36.7229,46.1041,30.2264,35.4123,30.2484,28.0795,37.7347,136.059,129.954,49.5983,118.744,101.881,153.856
Gm9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT954323.2,0,0,0,0,0,0,0,0,0,0,0.152796,0.00019174,0.247145,0.000575307,0.00122458
Gm5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122425.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC167202.1,0,0,0.5492,0.771632,0.436351,5.32E-05,0.117233,0,0,0.000198646,0.000145917,0.481118,0.000100081,0.407435,0
AC213371.2,0,0,0,0,0,0,0,0,0,0,0,0.00186513,0,0,0
AC221013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC154188.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmu-mir-743b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm3383,0,0,0,0,0,0.0606009,0,0,0,0,0,0,0,0,0
Vmn2r26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122386.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC140385.3,0,0,0,0,0.359454,0,0,0,0,0,0,0,0,0,0
AL591584.1,0,0,8.93598,1.50652,3.5568,0.0559801,0,21.8986,0.286703,0.00402982,0,0.445074,0,1.24988,0
AC235090.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525114,0
AC105958.1,0,0,0,0,0,0,199.665,0,0,0,0,0,0,0,0
AC079273.4,0,0,0,0,0,0,0.223018,0,0,0,0,0,0,0.279547,0
Gm904,0,0,0,0,0,0,0,0,0,0,0,0.0419231,0,0,0
AC159301.1,29.1577,31.0523,20.7339,26.3828,31.1302,31.7098,43.9905,11.1237,17.2547,4035.13,5183.35,2635.14,4229.83,4293.07,4982.12
AC202687.1,0,0,0,0,0.0273716,0,0,0,0,0,0,0,0,0,0
Magea1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT963124.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708387,0
CR974586.5,0.0169263,0.0301356,0.0101561,0.0181287,0.0293576,0.0134229,0.0182651,0.0150115,0.00402145,0.0108376,0.0478928,0.0662567,0.0121149,0.0115244,0.0113316
AC140392.1,1.23592,2.22328,2.25933,1.69588,1.48432,1.02705,1.21014,1.27595,1.59224,3.18962,3.07719,2.19008,4.67348,2.74694,6.25442
AC171272.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073565.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL772216.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mup-ps9,0.879039,0.97388,1.09463,0.142638,0.238137,0.538656,0.0616074,0.105121,0.00085205,0.169745,0.0113515,0,0.0819949,0.384735,0.275153
AC126250.10,0,0,0,0,0,0,0,0,0,0,0,0,0.176357,0,0
Gm14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700065D16Rik,0.0331644,0,0,0,0.0141451,0.0580029,0.0463353,0.0222668,0,0.03486,0,0,0.0354374,0,0
AC161873.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC202665.1,0,0,0,0,0,0,0,0,0,0,0.00236221,0,0,0.00532569,0.00102142
Vmn2r39,0,0,0,0,5.83E-05,0,0,0,0,0,0,0,0,0.000735193,0
AC221015.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC188458.7,0.280351,0.166529,0.122723,0.1105,0.4333,0.252058,0.454832,0.202498,0.0393364,0.242542,0.0886285,0.201807,0.118677,0.199566,0.193719
Vmn1r103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL772200.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC147996.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC191865.2,0,14.506,14.7099,0,25.188,10.2862,0,0,0,0,0,0.0161207,0,0,1.67278
RP23-322O24.1,0,0.000759029,0,0,0,0.00356023,0,0,0,0,0,0,0,0,0
Gm10930,0.00159089,0.00966604,0,0,0.0528004,0,0.0413402,0,0,0.073182,0,0.286704,0,0,0
AC160985.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC192087.2,0,0,0,0,0,0,0,0,0.0110002,0,0,0,0,0,0
AC164609.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC138311.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mup15,4952.54,5813.41,4327.02,455.876,209.506,820.446,205.666,428.061,336.384,6.73919,1.22327,0.433555,1196.66,742.629,6964.86
AC221015.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC161873.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC164084.3,0,0,0,0,0.00125336,0,0,0,0.0190319,0,0,0,0,0,0.0154729
AC188458.8,0.408638,0.745944,1.41115,0.595293,0.322464,1.0466,0.669402,0.8198,1.13649,0.784559,0.690933,0.44815,0.900277,0.623255,0.334245
Ifna5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC169674.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC147135.1,0,0,0,0,0,0,0,0,0,0.00762323,0,0,0,0,0
RP24-170A20.3,0.560046,0.449266,0.750087,0.675749,0.772123,0.862487,0.533736,0.767466,0.37364,0.928213,1.3785,0.714033,1.48877,1.2198,1.11895
Mup17,4339.69,4874.33,3513.32,480.991,181.368,638.036,92.2321,194.532,205.656,19.7743,1.21396,0.670277,1108.4,657.119,4931.58
Olfr1296-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r33,0,0,0,0,0,0.00315803,0,0,0,0,0,0,0,0,0
AC125329.1,0,0,0,0,0,0,0,0,0,320.971,1534.82,104.881,537.517,359.364,251.219
AC140382.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC104832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp960,1.91786,1.41065,1.58281,1.63682,2.71743,2.05375,1.6262,1.66259,1.68363,3.72553,5.01375,2.16262,3.25147,2.10884,2.51472
Gm20581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC206099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274696,0
Rps19-ps4,0.454144,1.0014,0,0.6638,0.266564,0.262924,0,0.412569,0.000902374,0.131156,0.135853,0.0887873,0.112688,0.294343,0.0371276
Gm11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122464.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC134564.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r-ps44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
